CountryOrTerritory,ReportingYear,UpdateTime,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,Unit,BeginPosition,EndPosition,Validity,Verification,DataCoverage,DataCapture,TimeCoverage,AQValue
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1424A,SP_33004049_14_6,43.55885,-5.9274800000000001,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,100,100,100,117.125
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES0118A,SP_28079008_14_6,40.421666659999993,-3.6822222199999999,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.90710383,98.90710383,100,119.875
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1123A,SP_43047001_14_6,41.154923543999992,1.2177176880000002,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,96.72131148,96.72131148,100,137.75
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1598A,SP_48096001_14_6,43.21305555,-3.1344444400000002,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,93.98907104,96.35854342,97.54098361,121.75
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1490A,SP_48027001_14_6,43.172222219999995,-2.6358333300000001,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,82.78688525,96.49681529,85.79234973,126.66666666
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1277A,SP_13071016_14_6,38.680649999999993,-4.10832,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,96.72131148,97.52066116,99.18032787,148.875
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1835A,SP_04066007_14_6,36.949999999999996,-1.9614799999999999,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,88.52459016,95.01466276,93.16939891,135.625
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1838A,SP_28009001_14_6,40.593329999999995,-3.5030600000000001,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.45355191,99.45355191,100,170.16666666
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1922A,SP_34120008_14_6,42.019444439999994,-4.5383333300000004,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,94.80874317,97.19887955,97.54098361,130.75
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1182A,SP_46131002_14_6,38.966666659999994,-0.18999999999999997,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.36065574,98.36065574,100,142.125
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1597A,SP_47186026_14_6,41.683333330000004,-4.7411111100000003,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,94.80874317,96.38888889,98.36065574,134.375
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1772A,SP_38011006_14_6,28.393407999999994,-16.3581,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.63387978,99.17582418,99.45355191,133.5
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES0013R,SP_49149999_14_6,41.238889999999991,-5.8975000000000009,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,95.08196721,95.08196721,100,142.5125
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1386A,SP_12040008_14_6,40.01277777,-0.057222219999999997,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,65.57377049,96.38554217,68.03278689,120.25
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES0010R,SP_17032999_14_6,42.319169999999993,3.3158300000000001,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,95.90163934,96.16438356,99.72677596,154.2625
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1675A,SP_03031002_14_6,38.571388879999994,-0.14666666,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,97.54098361,98.07692308,99.45355191,137.375
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1568A,SP_28092005_14_6,40.324170000000002,-3.8763899999999998,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.72677596,99.72677596,100,134.14285714
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1642A,SP_08298008_14_6,41.935666399999995,2.2385683009999999,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.18032787,99.18032787,100,179.125
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1969A,SP_12126003_14_6,39.823611110000009,-0.24444444000000001,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,94.26229508,98.57142857,95.6284153,143.625
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1047A,SP_50297029_14_6,41.651389999999999,-0.91610999999999987,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.08743169,98.35616438,99.72677596,126.55
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1945A,SP_28079058_14_6,40.518055549999993,-3.7744444400000003,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.45355191,99.45355191,100,142
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1911A,SP_46010001_14_6,39.705277770000002,-0.33666666000000001,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.08743169,98.62637363,99.45355191,162.125
Spain,2012,2015-10-20 15:18:49.0900000,STA_ES1397A,SP_08112003_14_6,42.003276503999992,2.2872719140000002,Ozone (air),1 year day max max,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.45355191,99.7260274,99.72677596,158.5
Andorra,2012,2017-01-19 03:58:12.4670000,STA-AD0942A,SPO-AD0942A-0010,42.509693999465057,1.5391379999999999,Carbon monoxide (air),1 year daymax average,AD.GovernAndorra.AQ,mg.m-3,2012-01-01,2013-01-01,Valid,Verified,95.08196721,96.39889197,98.63387978,0.34846059
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES0007R,SP_18189999_14_6,37.237219999999994,-3.53417,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,90.43715847,90.43715847,100,95.03182437
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1038A,SP_39087003_14_6,43.34639,-4.0641699999999998,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.45355191,99.45355191,100,62.7658294
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1072A,SP_11022005_14_6,36.15937000000001,-5.3483599999999996,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,94.53551913,96.64804469,97.81420765,77.47214767
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1924A,SP_18087010_14_6,37.165680000000002,-3.6000999999999999,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.72677596,99.72677596,100,77.8051696
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1349A,SP_01036004_14_6,43.144444440000008,-2.9633333300000002,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,92.89617486,98.8372093,93.98907104,46.79488795
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1973A,SP_18021001_14_6,37.135560000000005,-3.6192500000000001,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,89.61748634,98.4984985,90.98360656,91.0471835
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1766A,SP_38006003_14_6,28.145093000000003,-16.523686999999999,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,96.99453552,98.61111111,98.36065574,85.80622065
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES0886A,SP_35026001_14_6,28.029851999999998,-15.416085999999998,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,87.15846995,90.88319088,95.90163934,74.77978056
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1438A,SP_08019043_14_6,41.385343284000001,2.1538219600000001,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,91.80327869,95.18413598,96.44808743,48.935321
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1664A,SP_11004007_14_6,36.136229999999991,-5.45343,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,97.54098361,97.54098361,100,74.8090903
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1963A,SP_45081004_14_6,40.119219999999991,-3.8327900000000001,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.72677596,99.72677596,100,91.62791503
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1915A,SP_03014008_14_6,38.340277769999993,-0.50666666000000005,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,88.79781421,98.18731118,90.43715847,83.87510989
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1096A,SP_32054004_14_6,42.351944439999997,-7.8769444399999999,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,97.81420765,97.81420765,100,60.47805267
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1866A,SP_35017002_14_6,28.50276174,-13.853699419999998,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,51.91256831,90.90909091,57.10382514,68.59999999
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1297A,SP_24134006_14_6,42.802777769999985,-5.6236111100000006,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.08743169,98.89807163,99.18032787,79.82126276
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1767A,SP_38006002_14_6,28.072549999999993,-16.653023000000001,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,97.26775956,97.53424658,99.72677596,73.43388844
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1765A,SP_46220009_14_6,39.684722219999998,-0.27888888000000001,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,84.42622951,95.37037037,88.52459016,80.78203498
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1992A,SP_08019057_14_6,41.387484639999997,2.1151496660000002,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,93.16939891,94.72222222,98.36065574,73.44953567
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1378A,SP_33044031_14_6,43.342959999999991,-5.9856600000000002,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.63387978,98.90410959,99.72677596,68.19946247
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1567A,SP_28074007_14_6,40.33972,-3.73583,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,97.26775956,97.53424658,99.72677596,75.28695157
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1696A,SP_20069004_14_6,43.302777769999992,-1.9844444400000003,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,56.28415301,90.74889868,62.02185792,61.62372861
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1672A,SP_01022001_14_6,42.518333329999997,-2.6194444400000001,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.63387978,98.63387978,100,81.98275293
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1856A,SP_08019054_14_6,41.426077199999995,2.1479920319999999,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,96.72131148,98.06094183,98.63387978,77.17894135
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1543A,SP_12141002_14_6,40.735000000000007,-0.16944444,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,96.99453552,98.33795014,98.63387978,87.05710932
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES2000A,SP_38038023_14_6,28.457953999999987,-16.26333,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,94.26229508,95.56786704,98.63387978,61.74915458
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1825A,SP_07046001_14_6,38.993229999999997,1.3089400000000002,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Not valid,Verified,23.22404372,87.62886598,26.50273224,111.55794117
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1822A,SP_11026001_14_6,36.794490000000003,-5.5316200000000002,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,92.07650273,95.4674221,96.44808743,95.73558711
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES0009R,SP_19061999_14_6,41.274169999999998,-3.1425000000000005,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,93.16939891,93.16939891,100,90.06493017
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1623A,SP_03009006_14_6,38.706388879999999,-0.46694443999999996,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,95.08196721,98.58356941,96.44808743,93.4766865
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES0011R,SP_06016999_14_6,38.472779999999993,-6.9236099999999992,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,95.35519126,95.87912088,99.45355191,71.31207207
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1568A,SP_28092005_14_6,40.324170000000002,-3.8763899999999998,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.72677596,99.72677596,100,73.40636007
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1642A,SP_08298008_14_6,41.935666399999995,2.2385683009999999,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.18032787,99.18032787,100,82.68718024
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES0761A,SP_24061001_14_6,42.715555549999983,-5.6388888800000005,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,94.80874317,97.47191011,97.26775956,71.23584808
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1746A,SP_26066001_14_6,42.341670000000001,-2.2316699999999998,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.45355191,99.45355191,100,87.87666797
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1271A,SP_33024024_14_6,43.538863000000006,-5.6989210000000003,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.45355191,99.45355191,100,48.20373822
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1945A,SP_28079058_14_6,40.518055549999993,-3.7744444400000003,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.45355191,99.45355191,100,72.04120879
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1253A,SP_23010002_14_6,38.092929999999996,-3.7839200000000002,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.36065574,98.63013699,99.72677596,85.49282407
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES0126A,SP_28079018_14_6,40.394722219999984,-3.7319444399999999,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,100,100,100,58.90485948
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1960A,SP_15036004_14_6,43.492777769999989,-8.2502777700000003,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,93.44262295,94.21487603,99.18032787,76.69141603
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1564A,SP_28006004_14_6,40.540560000000006,-3.6447200000000004,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.18032787,99.18032787,100,79.19006624
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1222A,SP_08259002_14_6,41.691273195000001,2.4409448639999995,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.36065574,99.17355372,99.18032787,81.32185846
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1279A,SP_13071015_14_6,38.681979999999996,-4.0885800000000003,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,87.70491803,89.16666667,98.36065574,86.30010384
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES0008R,SP_33036999_14_6,43.43916999999999,-4.8500000000000005,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,93.16939891,95.51820728,97.54098361,78.01154133
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES2018A,SP_46028001_14_6,39.782222220000001,-0.35916665999999997,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,78.96174863,98.97260274,79.78142077,89.14182731
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1653A,SP_41038001_14_6,37.284489999999998,-5.9138400000000004,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,90.16393443,91.66666667,98.36065574,83.07276334
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1370A,SP_18140001_14_6,36.743119999999998,-3.5173000000000001,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,97.26775956,98.07162534,99.18032787,84.4459604
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1800A,SP_14021006_14_6,37.902739999999994,-4.7795799999999993,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,87.97814208,92.79538905,94.80874317,87.43923765
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1311A,SP_17013001_14_6,41.958676873999998,3.212854412,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,97.54098361,97.54098361,100,91.52902827
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1597A,SP_47186026_14_6,41.683333330000004,-4.7411111100000003,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,94.80874317,96.38888889,98.36065574,73.48778646
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1802A,SP_28016001_14_6,40.910279999999986,-3.4666700000000001,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.90710383,98.90710383,100,100.31077348
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1991A,SP_42124001_14_6,41.72361111,-2.8569444400000004,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,95.08196721,99.71346705,95.35519126,72.53272099
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1981A,SP_15005013_14_6,43.347222219999992,-8.46722222,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,96.17486339,97.23756906,98.90710383,65.23647186
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1076A,SP_11008008_14_6,36.190479999999994,-5.4357600000000001,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,87.70491803,91.71428571,95.6284153,83.4622645
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1643A,SP_42173001_14_6,41.766666659999999,-2.46666666,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.63387978,99.17582418,99.45355191,74.35607109
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES0694A,SP_08263001_14_6,41.392157458999996,2.0098022769999999,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.90710383,98.90710383,100,67.95961589
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1807A,SP_28123002_14_6,40.358530000000002,-3.5441399999999996,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.45355191,99.45355191,100,71.89879317
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1688A,SP_12032001_14_6,39.892222220000001,-0.065000000000000002,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,97.81420765,98.08219178,99.72677596,83.5545524
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1544A,SP_01051001_14_6,42.849166659999995,-2.4772222199999998,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,82.78688525,99.3442623,83.33333333,69.90888731
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1417A,SP_22125001_14_6,42.136110000000002,-0.40389000000000003,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.90710383,98.90710383,100,83.9862865
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1185A,SP_46220003_14_6,39.667222219999999,-0.23472222000000001,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,96.99453552,97.26027397,99.72677596,73.80928906
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1613A,SP_28045002_14_6,40.66639,-3.7722199999999995,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.45355191,99.45355191,100,75.73526622
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1450A,SP_41091015_14_6,37.398310000000002,-5.9516499999999999,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,93.71584699,95.27777778,98.36065574,78.36365056
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1754A,SP_43044003_14_6,40.643004751999996,0.28844597599999999,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,97.26775956,98.61495845,98.63387978,94.67037854
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1892A,SP_08015021_14_6,41.443983560999996,2.2378753059999998,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,96.44808743,97.78393352,98.63387978,72.97784297
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1955A,SP_35004002_14_6,28.967870000000005,-13.555856,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,97.54098361,97.80821918,99.72677596,82.78469721
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1433A,SP_33060003_14_6,43.275635000000008,-5.5959899999999996,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,99.72677596,99.72677596,100,65.34329745
Spain,2012,2015-10-20 14:26:31.2800000,STA_ES1764A,SP_38011005_14_6,28.380537,-16.371986,Ozone (air),1 year daymax average,ES.BDCA.AQD,ug.m-3,2012-01-01,2013-01-01,Valid,Verified,98.08743169,98.08743169,100,83.67971547
